t   IR    R    rIR    rRED    H/B   R   IR(AC)   IR(DC)    R(AC)  R(DC)  IR(RAW)  R(RAW)
58.34 3796.14 11353.31 3785.91 11354.19 58.46 0.18 253.37 1138929.50 1262.96 388665.84 11372 3785
58.38 3794.03 11353.44 3781.24 11353.42 58.46 0.18 253.37 1138929.50 1262.96 388665.84 11353 3704
58.43 3791.60 11353.50 3779.65 11354.79 58.46 0.18 253.37 1138929.50 1262.96 388665.84 11372 3744
58.47 3789.24 11353.72 3776.37 11354.54 58.46 0.18 253.37 1138929.50 1262.96 388665.84 11353 3724
58.51 3786.77 11353.81 3774.22 11353.14 66.38 0.14 253.37 1138929.50 1262.96 388665.84 11341 3784
58.55 3784.43 11353.62 3773.77 11351.76 66.38 0.14 63.96 1135759.00 157.19 378584.94 11353 3724
58.59 3782.37 11353.31 3771.71 11352.50 66.38 0.14 63.96 1135759.00 157.19 378584.94 11358 3744
58.63 3780.40 11353.15 3771.73 11352.32 66.38 0.14 63.96 1135759.00 157.19 378584.94 11353 3724
58.68 3778.80 11352.98 3771.75 11351.95 66.38 0.14 63.96 1135759.00 157.19 378584.94 11348 3724
58.72 3777.50 11352.71 3771.77 11350.16 66.38 0.14 63.96 1135759.00 157.19 378584.94 11334 3724
58.76 3776.55 11352.25 3773.98 11350.51 66.38 0.14 63.96 1135759.00 157.19 378584.94 11352 3764
58.80 3776.76 11351.86 3788.77 11349.03 66.38 0.14 63.96 1135759.00 157.19 378584.94 11320 3785
58.84 3778.69 11351.36 3782.56 11349.50 66.38 0.14 63.96 1135759.00 157.19 378584.94 11351 3785
58.88 3779.34 11351.01 3781.23 11349.38 66.38 0.14 63.96 1135759.00 157.19 378584.94 11338 3804
58.92 3779.46 11350.67 3776.16 11348.60 66.38 0.14 63.96 1135759.00 157.19 378584.94 11350 3764
58.96 3779.12 11350.29 3782.15 11348.47 66.38 0.14 63.96 1135759.00 157.19 378584.94 11347 3865
59.00 3779.16 11349.81 3770.90 11345.40 66.38 0.14 63.96 1135759.00 157.19 378584.94 11338 3704
59.05 3778.32 11348.99 3785.79 11345.25 66.38 0.14 63.96 1135759.00 157.19 378584.94 11347 3926
59.09 3779.33 11348.26 3777.65 11344.44 66.38 0.14 63.96 1135759.00 157.19 378584.94 11349 3724
59.13 3778.80 11347.63 3772.86 11346.07 66.38 0.14 63.96 1135759.00 157.19 378584.94 11354 3724
59.17 3777.52 11347.36 3769.06 11346.55 66.38 0.14 63.96 1135759.00 157.19 378584.94 11350 3724
59.21 3775.82 11347.24 3765.99 11347.03 66.38 0.14 63.96 1135759.00 157.19 378584.94 11351 3724
59.25 3774.14 11347.20 3768.90 11346.98 66.38 0.14 63.96 1135759.00 157.19 378584.94 11351 3724
59.29 3773.64 11347.30 3778.95 11350.03 66.38 0.14 63.96 1135759.00 157.19 378584.94 11355 3764
59.33 3774.98 11347.83 3786.89 11350.73 66.38 0.14 63.96 1135759.00 157.19 378584.94 11340 3744
59.37 3776.98 11348.46 3782.64 11352.76 66.38 0.14 63.96 1135759.00 157.19 378584.94 11351 3765
59.42 3778.20 11349.31 3786.39 11354.04 66.38 0.14 63.96 1135759.00 157.19 378584.94 11350 3764
59.46 3779.52 11350.17 3782.13 11353.65 66.38 0.14 63.96 1135759.00 157.19 378584.94 11352 3764
59.50 3781.70 11350.83 3819.08 11354.14 66.38 0.14 63.96 1135759.00 157.19 378584.94 11342 3906
59.54 3788.78 11351.44 3823.01 11354.16 66.38 0.14 63.96 1135759.00 157.19 378584.94 11359 3926
59.58 3795.75 11352.01 3837.18 11355.58 66.38 0.14 63.96 1135759.00 157.19 378584.94 11355 3926
59.62 3802.94 11352.67 3827.38 11355.53 66.38 0.14 63.96 1135759.00 157.19 378584.94 11361 3805
59.66 3808.19 11353.26 3843.52 11356.93 66.38 0.14 63.96 1135759.00 157.19 378584.94 11370 4045
59.70 3814.18 11353.99 3831.90 11358.10 66.38 0.14 63.96 1135759.00 157.19 378584.94 11374 3744
59.75 3818.52 11354.91 3855.19 11361.61 66.38 0.14 63.96 1135759.00 157.19 378584.94 11378 4053
59.79 3824.90 11356.18 3846.76 11362.28 66.38 0.14 63.96 1135759.00 157.19 378584.94 11376 3744
59.83 3828.88 11357.45 3845.71 11365.46 66.38 0.14 63.96 1135759.00 157.19 378584.94 11380 3765
59.87 3832.36 11358.87 3853.87 11364.13 66.38 0.14 63.96 1135759.00 157.19 378584.94 11349 3765
59.91 3836.84 11359.93 3864.85 11366.20 66.38 0.14 63.96 1135759.00 157.19 378584.94 11375 3825
59.95 3842.68 11360.99 3879.37 11364.11 66.38 0.14 63.96 1135759.00 157.19 378584.94 11350 3865
59.99 3848.99 11361.62 3869.44 11365.27 66.38 0.14 63.96 1135759.00 157.19 378584.94 11365 3865
60.03 3853.43 11362.33 3883.93 11366.17 66.38 0.14 63.96 1135759.00 157.19 378584.94 11361 3805
60.07 3858.86 11363.13 3879.74 11368.04 66.38 0.14 63.96 1135759.00 157.19 378584.94 11377 3986
60.12 3863.89 11364.02 3905.20 11367.70 66.38 0.14 63.96 1135759.00 157.19 378584.94 11361 3946
60.16 3871.02 11364.60 3894.66 11365.75 66.38 0.14 63.96 1135759.00 157.19 378584.94 11375 3926
60.20 3875.52 11364.87 3897.53 11367.02 66.38 0.14 63.96 1135759.00 157.19 378584.94 11371 3986
60.24 3878.41 11365.18 3872.15 11365.19 66.38 0.14 63.96 1135759.00 157.19 378584.94 11364 3745
60.28 3877.81 11365.26 3884.29 11366.92 66.38 0.14 63.96 1135759.00 157.19 378584.94 11380 4054
60.32 3878.19 11365.58 3866.63 11367.28 66.38 0.14 63.96 1135759.00 157.19 378584.94 11366 3744
60.36 3877.16 11365.92 3890.61 11367.85 66.38 0.14 63.96 1135759.00 157.19 378584.94 11366 4053
60.40 3879.46 11366.33 3886.63 11369.03 66.38 0.14 63.96 1135759.00 157.19 378584.94 11375 3764
60.45 3881.17 11366.90 3894.97 11370.63 66.38 0.14 63.96 1135759.00 157.19 378584.94 11377 3805
60.49 3883.94 11367.57 3899.94 11370.19 66.38 0.14 63.96 1135759.00 157.19 378584.94 11365 3825
60.53 3887.54 11368.14 3913.85 11372.02 66.38 0.14 63.96 1135759.00 157.19 378584.94 11377 3886
60.57 3891.92 11368.86 3903.66 11372.16 55.16 0.02 63.96 1135759.00 157.19 378584.94 11368 3765
60.61 3894.60 11369.54 3914.80 11373.66 55.16 0.02 63.96 1135759.00 157.19 378584.94 11381 3886
60.65 3898.56 11370.27 3919.80 11373.15 55.16 0.02 63.96 1135759.00 157.19 378584.94 11362 3845
60.69 3903.05 11370.71 3932.30 11371.07 55.16 0.02 63.96 1135759.00 157.19 378584.94 11348 3906
60.74 3909.26 11370.85 3949.95 11372.79 55.16 0.02 63.96 1135759.00 157.19 378584.94 11373 3966
60.78 3916.33 11371.23 3940.31 11373.22 55.16 0.02 63.96 1135759.00 157.19 378584.94 11376 3966
60.82 3921.27 11371.64 3951.54 11374.16 55.16 0.02 63.96 1135759.00 157.19 378584.94 11372 3926
60.86 3926.59 11372.07 3945.90 11373.35 55.16 0.02 63.96 1135759.00 157.19 378584.94 11377 4063
60.90 3930.22 11372.32 3947.33 11373.71 55.16 0.02 63.96 1135759.00 157.19 378584.94 11371 4051
60.94 3932.59 11372.45 3930.29 11371.02 55.16 0.02 63.96 1135759.00 157.19 378584.94 11361 3905
60.98 3932.55 11372.21 3938.57 11371.44 55.16 0.02 63.96 1135759.00 157.19 378584.94 11377 4071
61.02 3932.64 11372.03 3916.39 11370.66 55.16 0.02 63.96 1135759.00 157.19 378584.94 11364 3765
61.06 3930.48 11371.79 3934.62 11371.05 55.16 0.02 63.96 1135759.00 157.19 378584.94 11377 4072
61.11 3930.33 11371.60 3914.78 11369.86 55.16 0.02 63.96 1135759.00 157.19 378584.94 11370 3744
61.15 3927.08 11371.31 3906.50 11370.45 55.16 0.02 63.96 1135759.00 157.19 378584.94 11372 3785
61.19 3923.15 11371.07 3903.60 11368.78 55.16 0.02 63.96 1135759.00 157.19 378584.94 11347 3805
61.23 3920.28 11370.60 3919.55 11367.69 55.16 0.02 63.96 1135759.00 157.19 378584.94 11364 3926
61.27 3920.85 11370.03 3934.98 11367.05 55.16 0.02 63.96 1135759.00 157.19 378584.94 11352 3906
61.31 3923.86 11369.45 3943.69 11366.30 55.16 0.02 63.96 1135759.00 157.19 378584.94 11356 3906
61.35 3927.79 11368.84 3949.65 11365.76 55.16 0.02 63.96 1135759.00 157.19 378584.94 11363 3886
61.39 3931.43 11368.29 3940.98 11366.16 55.16 0.02 63.96 1135759.00 157.19 378584.94 11374 4030
61.43 3933.31 11367.94 3943.63 11366.97 55.16 0.02 63.96 1135759.00 157.19 378584.94 11369 4053
61.48 3935.23 11367.70 3943.99 11365.66 55.16 0.02 63.96 1135759.00 157.19 378584.94 11362 4054
61.52 3936.92 11367.38 3945.58 11366.86 55.16 0.02 63.96 1135759.00 157.19 378584.94 11371 4067
61.56 3938.60 11367.18 3947.37 11364.77 55.16 0.02 63.96 1135759.00 157.19 378584.94 11372 4036
61.60 3940.66 11366.83 3956.91 11366.74 55.16 0.02 63.96 1135759.00 157.19 378584.94 11377 4062
61.64 3943.34 11366.82 3950.14 11366.92 55.16 0.02 63.96 1135759.00 157.19 378584.94 11371 3845
61.68 3945.82 11366.93 3976.68 11368.99 55.16 0.02 63.96 1135759.00 157.19 378584.94 11384 4078
61.72 3951.24 11367.34 3970.77 11369.57 55.16 0.02 63.96 1135759.00 157.19 378584.94 11373 3785
61.76 3955.73 11367.87 3990.04 11372.18 55.16 0.02 63.96 1135759.00 157.19 378584.94 11380 4066
61.81 3962.11 11368.62 3991.16 11371.21 55.16 0.02 63.96 1135759.00 157.19 378584.94 11359 3905
61.85 3967.72 11369.14 3996.64 11372.19 55.16 0.02 63.96 1135759.00 157.19 378584.94 11374 3966
61.89 3973.50 11369.76 4006.25 11373.42 55.16 0.02 63.96 1135759.00 157.19 378584.94 11373 4006
61.93 3980.23 11370.37 4021.18 11371.98 55.16 0.02 63.96 1135759.00 157.19 378584.94 11372 4073
61.97 3988.51 11370.71 4036.92 11373.05 55.16 0.02 63.96 1135759.00 157.19 378584.94 11371 4095
62.01 3996.53 11371.13 4017.15 11372.80 55.16 0.02 63.96 1135759.00 157.19 378584.94 11376 4048
62.05 4001.00 11371.45 4031.55 11372.88 55.16 0.02 63.96 1135759.00 157.19 378584.94 11377 4092
62.09 4006.17 11371.66 4021.40 11371.82 55.16 0.02 63.96 1135759.00 157.19 378584.94 11373 4061
62.13 4008.92 11371.78 4020.06 11373.84 55.16 0.02 63.96 1135759.00 157.19 378584.94 11390 4075
62.18 4009.76 11372.05 3993.67 11371.37 55.16 0.02 63.96 1135759.00 157.19 378584.94 11376 3785
62.22 4007.75 11371.98 4014.43 11372.55 55.16 0.02 63.96 1135759.00 157.19 378584.94 11379 4093
62.26 4008.39 11372.03 4001.64 11371.44 55.16 0.02 63.96 1135759.00 157.19 378584.94 11362 3805
62.30 4007.93 11371.99 4018.74 11372.94 55.16 0.02 63.96 1135759.00 157.19 378584.94 11385 4076
62.34 4009.61 11372.14 4011.84 11372.48 55.16 0.02 63.96 1135759.00 157.19 378584.94 11353 3846
62.38 4010.58 11372.25 4024.13 11373.59 55.16 0.02 63.96 1135759.00 157.19 378584.94 11375 4068
62.42 4013.33 11372.50 4029.46 11373.63 55.16 0.02 63.96 1135759.00 157.19 378584.94 11370 3966
62.46 4016.70 11372.69 4037.94 11373.30 55.16 0.02 63.96 1135759.00 157.19 378584.94 11370 4075
62.50 4021.09 11372.79 4048.30 11373.03 55.16 0.02 63.96 1135759.00 157.19 378584.94 11361 4092
62.55 4025.30 11372.81 4030.67 11372.42 55.16 0.02 63.96 1135759.00 157.19 378584.94 11376 4073
62.59 4026.85 11372.72 4042.92 11372.05 55.16 0.02 63.96 1135759.00 157.19 378584.94 11370 4089
62.63 4030.01 11372.59 4047.12 11371.94 61.49 0.02 63.96 1135759.00 157.19 378584.94 11371 4074
62.67 4033.69 11372.48 4058.34 11372.14 61.49 0.02 62.01 1136304.10 872.94 388525.31 11364 4065
62.71 4037.34 11372.43 4038.90 11372.42 61.49 0.02 62.01 1136304.10 872.94 388525.31 11376 4055
62.75 4036.85 11372.38 4022.06 11371.29 61.49 0.02 62.01 1136304.10 872.94 388525.31 11357 4063
62.79 4033.63 11372.17 4011.31 11371.07 61.49 0.02 62.01 1136304.10 872.94 388525.31 11381 4073
62.84 4030.35 11372.05 4029.55 11372.91 61.49 0.02 62.01 1136304.10 872.94 388525.31 11386 4086
62.88 4030.54 11372.27 4036.95 11374.33 61.49 0.02 62.01 1136304.10 872.94 388525.31 11387 4051
62.92 4032.48 11372.78 4053.25 11377.17 61.49 0.02 62.01 1136304.10 872.94 388525.31 11394 4118
62.96 4037.06 11373.66 4069.45 11378.72 61.49 0.02 62.01 1136304.10 872.94 388525.31 11383 4094
63.00 4043.56 11374.77 4080.92 11382.48 61.49 0.02 62.01 1136304.10 872.94 388525.31 11398 4135
63.04 4051.43 11376.23 4102.14 11383.44 61.49 0.02 62.01 1136304.10 872.94 388525.31 11379 4141
63.08 4060.95 11377.60 4105.69 11384.22 61.49 0.02 62.01 1136304.10 872.94 388525.31 11380 4126
63.12 4069.21 11378.78 4105.75 11383.41 61.49 0.02 62.01 1136304.10 872.94 388525.31 11370 4088
63.16 4075.90 11379.58 4104.67 11382.18 61.49 0.02 62.01 1136304.10 872.94 388525.31 11376 4111
63.21 4081.14 11380.05 4103.17 11381.94 61.49 0.02 62.01 1136304.10 872.94 388525.31 11370 4065
63.25 4083.63 11380.32 4069.11 11380.27 61.49 0.02 62.01 1136304.10 872.94 388525.31 11376 4031
63.29 4079.66 11380.13 4041.03 11376.35 61.49 0.02 62.01 1136304.10 872.94 388525.31 11353 4008
63.33 4070.11 11379.21 3988.39 11371.60 61.49 0.02 62.01 1136304.10 872.94 388525.31 11367 3745
63.37 4054.48 11377.67 3976.44 11368.55 61.49 0.02 62.01 1136304.10 872.94 388525.31 11356 4052
63.41 4038.20 11375.77 3935.77 11363.85 61.49 0.02 62.01 1136304.10 872.94 388525.31 11350 3724
63.45 4018.38 11373.48 3915.71 11361.97 61.49 0.02 62.01 1136304.10 872.94 388525.31 11362 3744
63.49 3998.61 11371.27 3897.67 11360.00 61.49 0.02 62.01 1136304.10 872.94 388525.31 11353 3744
63.53 3979.49 11369.16 3886.95 11359.45 61.49 0.02 62.01 1136304.10 872.94 388525.31 11350 3765
63.58 3962.28 11367.30 3883.96 11358.04 61.49 0.02 62.01 1136304.10 872.94 388525.31 11344 3785
63.62 3947.81 11365.60 3883.65 11358.26 61.49 0.02 62.01 1136304.10 872.94 388525.31 11354 3825
63.66 3936.37 11364.21 3892.19 11357.40 61.49 0.02 62.01 1136304.10 872.94 388525.31 11340 3805
63.70 3927.47 11362.95 3875.93 11357.33 61.49 0.02 62.01 1136304.10 872.94 388525.31 11357 3826
63.74 3918.73 11361.85 3892.57 11355.92 61.49 0.02 62.01 1136304.10 872.94 388525.31 11340 3865
63.78 3913.35 11360.70 3880.54 11354.85 61.49 0.02 62.01 1136304.10 872.94 388525.31 11355 3906
63.82 3907.11 11359.53 3876.49 11352.73 61.49 0.02 62.01 1136304.10 872.94 388525.31 11347 3926
63.86 3901.76 11358.27 3883.01 11352.61 61.49 0.02 62.01 1136304.10 872.94 388525.31 11363 4042
63.91 3898.77 11357.21 3893.17 11352.47 61.49 0.02 62.01 1136304.10 872.94 388525.31 11350 4036
63.95 3896.50 11356.33 3866.32 11352.33 61.49 0.02 62.01 1136304.10 872.94 388525.31 11365 3704
63.99 3891.46 11355.60 3877.87 11352.47 61.49 0.02 62.01 1136304.10 872.94 388525.31 11354 4019
64.03 3887.85 11354.91 3853.92 11349.94 61.49 0.02 62.01 1136304.10 872.94 388525.31 11342 3704
64.07 3880.70 11353.91 3834.64 11348.16 61.49 0.02 62.01 1136304.10 872.94 388525.31 11360 3724
64.11 3871.39 11352.76 3817.11 11346.30 61.49 0.02 62.01 1136304.10 872.94 388525.31 11336 3704
64.15 3860.64 11351.38 3801.02 11342.16 61.49 0.02 62.01 1136304.10 872.94 388525.31 11316 3704
64.19 3849.03 11349.49 3787.88 11338.17 61.49 0.02 62.01 1136304.10 872.94 388525.31 11315 3703
64.23 3837.19 11347.28 3775.65 11335.49 61.49 0.02 62.01 1136304.10 872.94 388525.31 11316 3724
64.28 3825.37 11344.95 3765.54 11332.05 61.49 0.02 62.01 1136304.10 872.94 388525.31 11307 3703
64.32 3813.86 11342.45 3755.46 11329.46 61.49 0.02 62.01 1136304.10 872.94 388525.31 11317 3703
64.36 3802.71 11339.98 3747.38 11327.96 61.49 0.02 62.01 1136304.10 872.94 388525.31 11314 3703
64.40 3792.11 11337.57 3738.84 11323.67 61.49 0.02 62.01 1136304.10 872.94 388525.31 11303 3683
64.44 3781.96 11334.95 3731.92 11322.60 61.49 0.02 62.01 1136304.10 872.94 388525.31 11328 3683
64.48 3772.46 11332.58 3726.02 11320.57 61.49 0.02 62.01 1136304.10 872.94 388525.31 11319 3663
64.52 3763.60 11330.34 3719.65 11319.96 61.49 0.02 62.01 1136304.10 872.94 388525.31 11324 3683
64.56 3755.33 11328.29 3716.29 11317.15 61.49 0.02 62.01 1136304.10 872.94 388525.31 11317 3683
64.60 3748.10 11326.19 3715.56 11316.21 61.49 0.02 62.01 1136304.10 872.94 388525.31 11316 3703
64.65 3742.07 11324.26 3715.06 11314.20 61.49 0.02 62.01 1136304.10 872.94 388525.31 11308 3703
64.69 3737.08 11322.82 3714.87 11323.37 62.04 0.07 62.01 1136304.10 872.94 388525.31 11380 3724
64.73 3733.75 11323.54 3731.49 11336.75 62.04 0.07 62.01 1136304.10 872.94 388525.31 11417 3745
64.77 3736.47 11327.07 3799.64 11360.44 62.04 0.07 62.01 1136304.10 872.94 388525.31 11469 4076
64.81 3748.56 11333.92 3808.94 11375.48 62.04 0.07 62.01 1136304.10 872.94 388525.31 11442 3724
64.85 3758.77 11341.87 3788.81 11381.66 62.04 0.07 62.01 1136304.10 872.94 388525.31 11390 3703
64.89 3763.56 11349.08 3772.51 11378.83 62.04 0.07 62.01 1136304.10 872.94 388525.31 11354 3703
64.94 3764.33 11354.22 3753.40 11371.09 62.04 0.07 62.01 1136304.10 872.94 388525.31 11321 3662
64.98 3761.60 11356.96 3737.92 11363.17 62.04 0.07 62.01 1136304.10 872.94 388525.31 11319 3662
65.02 3756.74 11357.72 3727.19 11354.78 62.04 0.07 62.01 1136304.10 872.94 388525.31 11319 3662
65.06 3750.80 11356.92 3716.70 11349.29 62.04 0.07 62.01 1136304.10 872.94 388525.31 11324 3663
65.10 3744.12 11355.19 3708.20 11342.35 62.04 0.07 62.01 1136304.10 872.94 388525.31 11327 3662
65.14 3737.17 11352.71 3701.31 11339.82 62.04 0.07 62.01 1136304.10 872.94 388525.31 11329 3662
65.18 3730.47 11350.01 3699.33 11332.95 62.04 0.07 62.01 1136304.10 872.94 388525.31 11298 3662
65.22 3724.49 11346.85 3694.23 11332.64 62.04 0.07 62.01 1136304.10 872.94 388525.31 11337 3663
65.26 3718.79 11344.14 3691.79 11330.77 62.04 0.07 62.01 1136304.10 872.94 388525.31 11319 3662
65.31 3713.81 11341.80 3691.72 11333.44 62.04 0.07 62.01 1136304.10 872.94 388525.31 11351 3663
65.35 3709.82 11340.22 3693.67 11332.63 62.04 0.07 62.01 1136304.10 872.94 388525.31 11332 3683
65.39 3706.82 11338.96 3693.24 11335.69 62.04 0.07 62.01 1136304.10 872.94 388525.31 11353 3663
65.43 3704.22 11338.32 3691.19 11334.97 62.04 0.07 62.01 1136304.10 872.94 388525.31 11321 3682
65.47 3701.83 11337.75 3691.44 11335.99 62.04 0.07 62.01 1136304.10 872.94 388525.31 11338 3683
65.51 3700.18 11337.45 3697.23 11336.54 62.04 0.07 62.01 1136304.10 872.94 388525.31 11328 3703
65.55 3699.41 11337.21 3692.34 11334.93 62.04 0.07 62.01 1136304.10 872.94 388525.31 11329 3662
65.59 3698.02 11336.55 3690.56 11329.80 62.04 0.07 62.01 1136304.10 872.94 388525.31 11307 3683
65.63 3696.38 11335.08 3684.83 11324.92 62.04 0.07 62.01 1136304.10 872.94 388525.31 11306 3622
65.68 3694.13 11332.94 3682.18 11319.15 62.04 0.07 62.01 1136304.10 872.94 388525.31 11296 3642
65.72 3691.73 11330.22 3677.95 11315.25 62.04 0.07 62.01 1136304.10 872.94 388525.31 11301 3622
65.76 3689.12 11327.30 3676.61 11311.85 62.04 0.07 62.01 1136304.10 872.94 388525.31 11294 3642
65.80 3686.76 11324.15 3675.43 11305.37 62.04 0.07 62.01 1136304.10 872.94 388525.31 11282 3642
65.84 3684.64 11320.43 3674.68 11299.91 62.04 0.07 62.01 1136304.10 872.94 388525.31 11279 3662
65.88 3682.85 11316.36 3675.87 11293.80 62.04 0.07 62.01 1136304.10 872.94 388525.31 11273 3662
65.92 3681.53 11312.01 3675.03 11289.76 62.04 0.07 62.01 1136304.10 872.94 388525.31 11273 3662
65.96 3680.12 11307.49 3670.56 11280.61 62.04 0.07 62.01 1136304.10 872.94 388525.31 11216 3642
66.01 3678.28 11302.38 3668.93 11277.44 62.04 0.07 62.01 1136304.10 872.94 388525.31 11272 3662
66.05 3676.58 11297.45 3669.41 11270.35 62.04 0.07 62.01 1136304.10 872.94 388525.31 11215 3662
66.09 3675.10 11292.47 3666.00 11270.76 62.04 0.07 62.01 1136304.10 872.94 388525.31 11273 3642
66.13 3673.46 11288.36 3666.84 11268.63 62.04 0.07 62.01 1136304.10 872.94 388525.31 11251 3642
66.17 3672.19 11284.47 3665.72 11263.15 62.04 0.07 62.01 1136304.10 872.94 388525.31 11272 3642
66.21 3670.87 11280.52 3663.02 11262.82 62.04 0.07 62.01 1136304.10 872.94 388525.31 11260 3642
66.25 3669.31 11277.05 3660.52 11258.34 62.04 0.07 62.01 1136304.10 872.94 388525.31 11271 3621
66.29 3667.51 11273.61 3656.80 11258.73 62.04 0.07 62.01 1136304.10 872.94 388525.31 11267 3622
66.33 3665.56 11270.68 3657.29 11254.61 62.04 0.07 62.01 1136304.10 872.94 388525.31 11265 3621
66.38 3663.98 11267.75 3656.19 11255.34 62.04 0.07 62.01 1136304.10 872.94 388525.31 11258 3642
66.42 3662.68 11265.00 3659.09 11245.41 62.04 0.07 62.01 1136304.10 872.94 388525.31 11204 3662
66.46 3662.04 11261.61 3659.64 11250.25 62.04 0.07 62.01 1136304.10 872.94 388525.31 11269 3662
66.50 3661.61 11259.38 3659.89 11247.31 62.04 0.07 62.01 1136304.10 872.94 388525.31 11204 3642
66.54 3661.21 11257.29 3658.09 11250.39 62.04 0.07 62.01 1136304.10 872.94 388525.31 11273 3622
66.58 3660.75 11255.89 3660.63 11247.73 62.04 0.07 62.01 1136304.10 872.94 388525.31 11207 3662
66.62 3660.73 11254.42 3660.69 11248.46 62.04 0.07 62.01 1136304.10 872.94 388525.31 11244 3642
66.66 3660.64 11253.40 3658.94 11250.17 62.04 0.07 62.01 1136304.10 872.94 388525.31 11248 3642
66.70 3660.25 11252.91 3657.32 11252.44 62.04 0.07 62.01 1136304.10 872.94 388525.31 11273 3622
66.75 3659.59 11252.72 3654.61 11250.36 62.39 0.14 62.01 1136304.10 872.94 388525.31 11215 3662
66.79 3658.82 11252.49 3657.81 11254.76 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11274 3662
66.83 3658.66 11253.00 3658.41 11256.67 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11261 3642
66.87 3658.64 11253.72 3658.89 11257.62 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11265 3642
66.91 3658.62 11254.55 3657.48 11260.06 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11270 3642
66.95 3658.35 11255.39 3656.14 11256.20 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11271 3622
67.00 3657.98 11255.66 3657.05 11258.90 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11269 3642
67.04 3657.84 11256.17 3657.79 11256.88 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11271 3642
67.08 3657.86 11256.42 3658.39 11259.51 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11275 3642
67.12 3658.07 11257.07 3660.88 11261.18 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11265 3662
67.16 3658.59 11257.94 3660.89 11263.62 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11274 3642
67.20 3659.02 11259.05 3660.90 11264.94 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11272 3642
67.24 3659.28 11260.23 3659.11 11266.95 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11276 3642
67.28 3659.09 11261.37 3655.56 11264.74 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11243 3621
67.33 3658.31 11262.00 3652.78 11265.01 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11269 3622
67.37 3657.37 11262.27 3654.53 11258.89 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11202 3662
67.41 3656.99 11261.71 3657.75 11260.38 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11271 3662
67.45 3657.17 11261.05 3658.56 11251.26 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11165 3662
67.49 3657.36 11259.41 3657.21 11254.92 62.39 0.14 569.99 1133729.30 1345.67 382083.47 11271 3642
