t   IR    R    rIR    rRED    H/B   R   IR(AC)   IR(DC)    R(AC)  R(DC)  IR(RAW)  R(RAW)
72.13 3562.26 10834.89 3559.09 10835.02 49.77 0.10 143.23 1084397.40 470.87 357222.72 10838 3540
72.17 3561.68 10834.92 3559.06 10835.20 49.77 0.10 143.23 1084397.40 470.87 357222.72 10835 3540
72.21 3561.19 10834.94 3559.04 10834.46 49.77 0.10 143.23 1084397.40 470.87 357222.72 10828 3540
72.25 3560.89 10834.86 3561.21 10834.73 49.77 0.10 143.23 1084397.40 470.87 357222.72 10834 3561
72.29 3560.85 10834.82 3558.98 10834.38 49.77 0.10 143.23 1084397.40 470.87 357222.72 10831 3540
72.34 3560.43 10834.75 3557.26 10834.68 49.77 0.10 143.23 1084397.40 470.87 357222.72 10835 3540
72.38 3559.86 10834.72 3557.58 10834.32 49.77 0.10 143.23 1084397.40 470.87 357222.72 10838 3540
72.42 3559.45 10834.67 3557.93 10834.71 49.77 0.10 143.23 1084397.40 470.87 357222.72 10834 3540
72.46 3559.28 10834.64 3560.22 10834.05 49.77 0.10 143.23 1084397.40 470.87 357222.72 10827 3560
72.50 3559.46 10834.53 3560.36 10833.88 49.77 0.10 143.23 1084397.40 470.87 357222.72 10836 3561
72.54 3559.53 10834.38 3558.38 10833.21 49.77 0.10 143.23 1084397.40 470.87 357222.72 10828 3540
72.58 3559.42 10834.17 3560.49 10833.31 49.77 0.10 143.23 1084397.40 470.87 357222.72 10838 3560
72.62 3559.52 10833.97 3558.49 10832.53 49.77 0.10 143.23 1084397.40 470.87 357222.72 10824 3540
72.66 3559.35 10833.67 3558.88 10831.76 49.77 0.10 143.23 1084397.40 470.87 357222.72 10828 3561
72.71 3559.27 10833.30 3559.09 10831.49 49.77 0.10 143.23 1084397.40 470.87 357222.72 10827 3560
